pm:cp_UTB_2_2 	pm:cp_Can_02_3 	14.932546 	12.616472 	28.460447 	6593.078489
pm:cp_UTB_2_9 	pm:cp_Cap_02_1 	17.760002 	5.708413 	24.118415 	6870.968000
pm:cp_UTB_2_1 	pm:cp_Can_02_1 	16.851367 	7.647436 	39.291660 	8904.998000
pm:cp_UTB_1_9 	pm:cp_Cap_01_1 	48.222205 	4.029001 	52.345469 	4015.968913
pm:cp_UTB_4_10 	pm:cp_Cap_04_3 	16.285724 	45.256983 	62.269851 	27551.212828
pm:cp_UTB_2_10 	pm:cp_Cap_02_3 	30.834297 	12.282385 	43.983802 	11785.455832
pm:cp_UTB_3_1 	pm:cp_Can_03_1 	25.840692 	20.124331 	45.993594 	22539.388977
pm:cp_UTB_3_9 	pm:cp_Cap_03_1 	22.809261 	27.370164 	50.900854 	26504.615388
pm:cp_UTB_1_1 	pm:cp_Can_01_1 	85.141107 	2.427780 	87.646030 	1503.000000
pm:cp_UTB_1_10 	pm:cp_Cap_01_3 	58.003736 	5.612530 	78.159112 	6707.968238
pm:cp_UTB_3_2 	pm:cp_Can_03_3 	40.215336 	34.019154 	74.290204 	24021.388977
pm:cp_UTB_3_10 	pm:cp_Cap_03_3 	60.852978 	36.865657 	98.468635 	37276.379426
pm:cp_UTB_4_11 	pm:cp_Cap_04_1 	20.562225 	6.642289 	27.895932 	6431.968000
pm:cp_UTB_1_11 	pm:cp_Cap_01_1 	21.882802 	3.791354 	25.768419 	3611.968948
pm:cp_UTB_4_4 	pm:cp_Can_04_3 	23.197988 	16.600913 	39.896044 	9790.457693
pm:cp_UTB_1_4 	pm:cp_Can_01_3 	21.547295 	9.187974 	32.812412 	6746.078801
pm:cp_UTB_2_4 	pm:cp_Can_02_3 	17.202109 	9.166110 	27.279647 	6701.076489
pm:cp_UTB_4_3 	pm:cp_Can_04_1 	34.600339 	14.644874 	49.952355 	15094.456764
pm:cp_UTB_4_12 	pm:cp_Cap_04_3 	14.842624 	38.599802 	54.169569 	27742.212828
pm:cp_UTB_2_11 	pm:cp_Cap_02_1 	21.798778 	5.924883 	28.373661 	7238.968000
pm:cp_UTB_3_3 	pm:cp_Can_03_1 	26.899972 	20.206990 	47.135533 	22681.388977
pm:cp_UTB_1_3 	pm:cp_Can_01_1 	67.300669 	2.878589 	70.256400 	2113.000000
pm:cp_UTB_2_3 	pm:cp_Can_02_1 	23.261696 	23.978968 	60.033521 	22129.197974
pm:cp_UTB_2_12 	pm:cp_Cap_02_3 	25.137711 	12.405914 	61.410745 	11995.455832
pm:cp_UTB_1_12 	pm:cp_Cap_01_3 	52.904044 	6.070570 	91.517459 	6841.968238
pm:cp_UTB_3_4 	pm:cp_Can_03_3 	42.382952 	34.189075 	76.627741 	23967.388977
pm:cp_UTB_3_12 	pm:cp_Cap_03_3 	66.631605 	36.941539 	104.323145 	37405.379426
pm:cp_UTB_3_11 	pm:cp_Cap_03_1 	92.156869 	25.754391 	118.632688 	27092.615388
pm:cp_UTB_4_5 	pm:cp_Can_04_1 	20.604566 	16.011344 	37.323053 	17417.456764
pm:cp_UTB_4_6 	pm:cp_Can_04_3 	28.649003 	9.736403 	38.482549 	7582.457693
pm:cp_UTB_4_13 	pm:cp_Cap_04_1 	29.014979 	9.205811 	38.912207 	9913.968000
pm:cp_UTB_2_6 	pm:cp_Can_02_3 	29.448511 	9.884745 	40.244685 	7877.078489
pm:cp_UTB_1_5 	pm:cp_Can_01_1 	48.970407 	8.766343 	57.813893 	7786.513206
pm:cp_UTB_2_13 	pm:cp_Cap_02_1 	27.541283 	7.946241 	52.137525 	9973.968000
pm:cp_UTB_4_14 	pm:cp_Cap_04_3 	54.271075 	30.261941 	85.260159 	29576.212828
pm:cp_UTB_3_6 	pm:cp_Can_03_3 	27.009646 	22.521843 	49.587203 	25660.388977
pm:cp_UTB_1_6 	pm:cp_Can_01_3 	84.319929 	9.989448 	94.386520 	8055.076920
pm:cp_UTB_3_5 	pm:cp_Can_03_1 	43.356974 	31.907400 	75.292945 	31445.388977
pm:cp_UTB_2_5 	pm:cp_Can_02_1 	24.300608 	7.805672 	90.899137 	9174.000000
pm:cp_UTB_3_14 	pm:cp_Cap_03_3 	47.204247 	33.128239 	81.082485 	39978.379426
pm:cp_UTB_1_13 	pm:cp_Cap_01_1 	61.173187 	59.111364 	120.378814 	32948.987052
pm:cp_UTB_1_14 	pm:cp_Cap_01_3 	104.402040 	6.744641 	111.689527 	7987.888737
pm:cp_UTB_2_14 	pm:cp_Cap_02_3 	32.665361 	14.087245 	109.619726 	15579.455832
pm:cp_UTB_3_13 	pm:cp_Cap_03_1 	72.270508 	31.905055 	104.896992 	29055.615388
pm:cp_UTB_4_7 	pm:cp_Can_04_1 	27.247271 	15.947139 	43.901553 	17714.456764
pm:cp_UTB_4_15 	pm:cp_Cap_04_1 	34.032151 	9.180813 	43.904380 	10039.968000
pm:cp_UTB_4_8 	pm:cp_Can_04_3 	34.610709 	11.978729 	46.686581 	7402.457693
pm:cp_UTB_2_8 	pm:cp_Can_02_3 	41.607861 	10.278274 	52.797564 	8546.076489
pm:cp_UTB_2_15 	pm:cp_Cap_02_1 	29.033204 	8.195065 	42.878269 	10396.968000
pm:cp_UTB_4_16 	pm:cp_Cap_04_3 	59.076175 	30.453694 	90.257012 	29897.212828
pm:cp_UTB_3_8 	pm:cp_Can_03_3 	32.483080 	22.468313 	55.007107 	25569.388977
pm:cp_UTB_1_7 	pm:cp_Can_01_1 	77.026094 	12.717742 	89.820979 	15072.513206
pm:cp_UTB_2_7 	pm:cp_Can_02_1 	62.565518 	27.251550 	90.609926 	27871.196368
pm:cp_UTB_3_7 	pm:cp_Can_03_1 	56.160403 	27.164197 	83.353171 	31339.388977
pm:cp_UTB_1_15 	pm:cp_Cap_01_1 	56.181631 	49.288302 	105.564196 	33288.986198
pm:cp_UTB_3_16 	pm:cp_Cap_03_3 	55.258002 	33.134709 	89.142711 	39989.379426
pm:cp_UTB_1_8 	pm:cp_Can_01_3 	112.596319 	10.391801 	123.065262 	8739.076920
pm:cp_UTB_1_16 	pm:cp_Cap_01_3 	61.829693 	55.495852 	117.868390 	39994.988320
pm:cp_UTB_3_15 	pm:cp_Cap_03_1 	82.233869 	27.009849 	109.965147 	29574.615388
pm:cp_UTB_4_9 	pm:cp_Cap_04_1 	25.325705 	5.872314 	31.889436 	5900.968000
pm:cp_UTB_2_16 	pm:cp_Cap_02_3 	116.286323 	14.282385 	131.435828 	15185.455832
pm:cp_UTB_4_2 	pm:cp_Can_04_3 	30.136135 	11.427612 	41.660890 	9941.457693
pm:cp_UTB_4_1 	pm:cp_Can_04_1 	25.227721 	16.495221 	42.430086 	14913.456764
pm:cp_UTB_2_1 	pm:cp_Can_02_1 	16.124816 	6.904901 	23.822574 	8904.998000
pm:cp_UTB_2_2 	pm:cp_Can_02_3 	18.714554 	9.092409 	28.718391 	6593.078489
pm:cp_UTB_4_10 	pm:cp_Cap_04_3 	19.487528 	28.726387 	48.941058 	27551.212828
pm:cp_UTB_1_2 	pm:cp_Can_01_3 	18.906141 	9.147453 	41.130737 	6687.078693
pm:cp_UTB_2_9 	pm:cp_Cap_02_1 	14.616524 	6.056917 	21.323442 	6870.968000
pm:cp_UTB_1_9 	pm:cp_Cap_01_1 	53.712957 	4.029001 	57.836221 	4015.968913
pm:cp_UTB_2_10 	pm:cp_Cap_02_3 	25.077714 	14.081168 	40.026002 	11785.455832
